iso3,country,year,mode_id,article,procedure,specification,category
NLD,Netherlands,2020,L05,"NET 15(1)(a), 16(1)(e)",Lapse,"Person voluntarily acquires citizenship of another country. Provision does not apply if person is born and resides in another country, or resided in another country for 5 years before majority, or is married to a citizen of another country (adults), or his/her parent is citizen of the Netherlands (minors), or acquired citizenship by birth in the Netherlands. No exception to main rule if Article 1 of 1963 Strasbourg Convention applies.",Generally applicable provision but with exceptions (lapse)
NLD,Netherlands,2020,L06,No provision,n.a.,n.a.,No provision
NLD,Netherlands,2020,L07,"NET 14(2);
NET 14(3);
NET 14(4)","Withdrawal;
Withdrawal;
Withdrawal","Person is convicted for crimes against the security of the Dutch state, the royal dignity, the heads of befriended states, or against the exercise of certain rights and duties affecting the (democratic) organisation of the state (crimes which carry a prison sentence of 8 years or more), or the person committed a terrorist crime, deliberately acquired or attempted to acquire, for himself or someone else, access to a possibility, information or means to commit a terrorist crime (or a crime preparing or facilitating a terrorist crime) or acquires knowledge or skills to commit such crimes (or teaches someone else these knowledge or skills), or the person committed certain crimes as described in the Statute of Rome;
Person has voluntarily joined armed forces of a state involved in military actions against the Kingdom or an alliance of which the Kingdom is part;
Person has joined an organisation which has been placed on a list of organisations that take part in a national or international armed conflict and constitute a threat to national security.",Generally applicable provision
NLD,Netherlands,2020,L08,No provision,n.a.,n.a.,No provision
NLD,Netherlands,2020,L09,NET 14(1),Nullification,"Person acquired citizenship based on false information or fraud in procedure (time limit: 12 years, unless the person is convicted for one of the offences referred to in articles 6, 7 or 8 of the Rome Statute of the International Criminal Court).",Generally applicable provision
NLD,Netherlands,2020,L10,NET 15(1)(d),Nullification,Person acquired citizenship by naturalisation and fails to renounce citizenship of another country.,Loss only applies to certain categories of citizens
NLD,Netherlands,2020,L11,"NET 16(1)(c), 16(1)(d)",Lapse,"Parent of minor loses citizenship due to voluntary acquisition of another citizenship and extents the acquisition to the minor (or the minor already holds citizenship of this other country). Or parent of minor voluntarily renounces citizenship, or loses citizenship due to residence abroad or non-compliance with the requirements for naturalisation. Provision does not apply if other parent remains a citizen, if the minor acquired citizenship by birth in the Netherlands, if the minor is born in another country and resides there at the time of acquisition, or if the minor has uninterruptedly resided in another country for 5 years. ",Only applies if citizenship is lost on particular grounds and exceptions apply
NLD,Netherlands,2020,L12,No provision,n.a.,n.a.,No provision
NLD,Netherlands,2020,L13a,NET 14(6),Lapse,Person is a minor and her/his family relationship with a citizen is annulled and the other parent is not a citizen. Loss cannot result in statelessness.,Generally applicable provision
NLD,Netherlands,2020,L13b,NET 16(1)(a),Lapse,Person is a minor who is adopted by a citizen of another country and acquires the citizenship of that country.,Generally applicable provision
NLD,Netherlands,2020,L14,NET 3(2),Lapse,Person acquired citizenship as a foundling and her/his citizenship of another country is established within 5 years after having been found.,Loss applies to person who has acquired citizenship as foundling
NOR,Norway,2020,L01,NOR 25,Release,"Person is, or plans to become, a citizen of another country. Renunciation cannot be denied when the person resides abroad and possesses another citizenship. If the person resides in the country and possesses another citizenship, release can only be granted if it would be unreasonable to refuse this. Loss cannot result in statelessness, unless it is necessary in order to acquire another citizenship.",Generally applicable provision (permission required)
NOR,Norway,2020,L02,NOR 24,Lapse,"Person acquired citizenship by birth, is 22 years of age and has not resided in Norway for at least 2 years, or in Norway and other Nordic states for at least 7 years. Person can submit request for retention before reaching the age of 22 and needs to demonstrate sufficient ties to Norway (discretionary). Provision does not apply if person would thereby become stateless.",Loss only applies to certain categories of citizens
NOR,Norway,2020,L03,No provision,n.a.,n.a.,No provision
NOR,Norway,2020,L04,No provision,n.a.,n.a.,No provision
NOR,Norway,2020,L05,No provision,n.a.,n.a.,No provision
NOR,Norway,2020,L06,No provision,n.a.,n.a.,No provision
NOR,Norway,2020,L07,Nor 26(a),Withdrawal,"Person possesses the citizenship of another country and has shown conduct seriously prejudicial to the vital interests of the state. The decision to deprive citizenship is taken by a court and it is a precondition that the person is convicted of a crime in Chapters 16 (genocide, crimes against humanity and war crimes), 17 (violations of Norway<d5>s autonomy and other fundamental national interests) or 18 (terrorist and terrorist-related acts) of the Norwegian Penal Code that is punishable by imprisonment for six years or more, with the exception of conspiracy to disclose state secrets, criminalised by Section 127 jo. Section 123 Norwegian Penal Code. The person must be over the age of 18 when committing the relevant criminal act. Citizenship cannot be lost if, in view of the seriousness of the case and the citizen<d5>s affiliation with the kingdom, it would be a disproportionate measure towards himself or his immediate family members. In cases that affect children, the best interests of the child shall be a fundamental consideration.",Generally applicable provision
NOR,Norway,2020,L08,No provision,n.a.,n.a.,No provision
NOR,Norway,2020,L09,NOR 26,Withdrawal,"Person has provided incorrect or incomplete information against his or her better judgment or has suppressed circumstances of substantial importance for the decision granting, or allowing to retain, citizenship.",Generally applicable provision
NOR,Norway,2020,L10,No provision,n.a.,n.a.,No provision
NOR,Norway,2020,L11,No provision,n.a.,n.a.,No provision
NOR,Norway,2020,L12,No provision,n.a.,n.a.,No provision
NOR,Norway,2020,L13a,NOR 6,Nullification,"The maternity/paternity is annulled before the person reaches the age of 18. Consideration of minor's situation, in particular of the length of time that has elapsed from the presumed date of acquisition to the time the real situation was ascertained, and whether the minor and his/her parents acted in good faith. Loss cannot result in statelessness.",Provision includes age condition or time restriction
NOR,Norway,2020,L13b,No provision,n.a.,n.a.,No provision
NOR,Norway,2020,L14,NOR 4,Lapse,Person acquired citizenship as a foundling and her/his citizenship of another country is established.,Loss applies to person who has acquired citizenship as foundling
NPL,Nepal,2020,L01,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L02,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L03,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L04,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L05,NEP 10(1),Lapse,Person acquires citizenship of another country.,Generally applicable provision (lapse)
NPL,Nepal,2020,L06,NEP 10(3),Lapse,"Person has not, within 2 years of reaching the age of 16 years, renounced citizenship of another state. Lapse takes effect on expiry of that specified period.",Generally applicable provision (conditions not further specified in database)
NPL,Nepal,2020,L07,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L08,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L09,NEP 12,Withdrawal,Person obtained citizenship by submitting false documentation.,Generally applicable provision
NPL,Nepal,2020,L10,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L11,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L12,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L13a,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L13b,No provision,n.a.,n.a.,No provision
NPL,Nepal,2020,L14,"Const 11(4), NEP 3(3)",Withdrawal,Person acquired citizenship as a foundling and the father or mother is traced.,Loss applies to person who has acquired citizenship as foundling
NRU,Nauru,2020,L01,Naoero Citizenship Act 2017 s 22,Renunciation,Renunciation of citizenship by declaration in writing to the Minister. Minister may decline to register a declaration for renunciation where person does not provide evidence of citizenship of another country. ,Generally applicable provision (citizenship can be renounced)
NRU,Nauru,2020,L02,Naoero Citizenship Act 2017 s 23(1)(b),Release,"Minister can cancel citizenship where a person, after being granted citizenship, fails to return to or reside in Nauru continuously for period of 3 years.  Constitution s 75(2), (3) permit parliament to make laws for the deprivation of citizenship only for those who acquire citizenship otherwise than by birth or marriage.",Loss only applies to certain categories of citizens
NRU,Nauru,2020,L03,No provision,n.a.,n.a.,No provision
NRU,Nauru,2020,L04,No provision,n.a.,n.a.,No provision
NRU,Nauru,2020,L05,No provision,n.a.,n.a. (Dual citizenship expressly permitted by Naoero Citizenship Act 2017 s 16),No provision
NRU,Nauru,2020,L06,No provision,n.a.,n.a.,No provision
NRU,Nauru,2020,L07,No provision,n.a.,n.a.,No provision
NRU,Nauru,2020,L08,Naoero Citizenship Act 2017 s 23(1),Release,"Minister can cancel citizenship where a person, after being granted citizenship, engages in terrorism and international financing of terrorist activities, is convicted of an offence against the Anti-Money Laundering Act, Counter Terrorism Act or a sexual offence involving a child.  Constitution s 75(2), (3) permit parliament to make laws for the deprivation of citizenship only for those who acquire citizenship otherwise than by birth or marriage.",Loss only applies to certain categories of citizens
NRU,Nauru,2020,L09,Naoero Citizenship Act 2017 s 23(1),Withdrawal,"Cabinet can cancel persons citizenship by residency or marriage where obtained by fraud, bribery, misrepresentation or concealment of material fact. Constitution s 75(2), (3) permit parliament to make laws for the deprivation of citizenship only for those who acquire citizenship otherwise than by birth or marriage.",Loss only applies to certain categories of citizens
NRU,Nauru,2020,L10,No provision,n.a.,n.a.,No provision
NRU,Nauru,2020,L11,No provision,n.a.,n.a.,No provision
NRU,Nauru,2020,L12,No provision,n.a.,n.a.,No provision
NRU,Nauru,2020,L13a,No provision,n.a.,n.a.,No provision
NRU,Nauru,2020,L13b,No provision,n.a.,n.a.,No provision
NRU,Nauru,2020,L14,No provision,n.a.,n.a.,No provision
NZL,New Zealand,2020,L01,NEZ 15(1),Renunciation,Person is of full capacity and recognised as a citizen of another country.,Generally applicable provision (citizenship can be renounced)
NZL,New Zealand,2020,L02,No provision,n.a.,n.a.,No provision
NZL,New Zealand,2020,L03,No provision,n.a.,n.a.,No provision
NZL,New Zealand,2020,L04,No provision,n.a.,n.a.,No provision
NZL,New Zealand,2020,L05,No provision,n.a.,n.a.,No provision
NZL,New Zealand,2020,L06,No provision,n.a.,n.a.,No provision
NZL,New Zealand,2020,L07,NEZ 16(a); NEZ 16(b),Withdrawal;Withdrawal,"Person is of full capacity, acquired the nationality/citizenship of another country, and acted in a manner contrary to the interests of New Zealand; Person is of full capacity and voluntarily exercised any of the privileges/duties of another nationality/citizenship in a manner contrary to the interests of New Zealand.",Generally applicable provision
